algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
fcfs,0.125,49,392.2268,484.2189,488.9951,96.7683,91.9921,4.7762,768x768,20,20,0
fcfs,0.125,50,400.2351,488.996,493.7776,93.5425,88.7609,4.7816,768x768,20,20,0
fcfs,0.125,51,408.2399,493.7783,498.5569,90.317,85.5385,4.7786,768x768,20,20,0
fcfs,0.125,52,416.2499,498.5573,503.3409,87.0911,82.3074,4.7836,768x768,20,20,0
fcfs,0.125,53,424.2593,503.3415,539.2678,115.0085,79.0822,35.9263,1536x1536,35,35,0
fcfs,0.125,54,432.2588,539.2685,550.3278,118.069,107.0097,11.0593,1024x1024,25,25,0
fcfs,0.125,55,440.2643,550.3285,561.386,121.1216,110.0641,11.0575,1024x1024,25,25,0
fcfs,0.125,56,448.2645,561.3863,566.1929,117.9285,113.1219,4.8066,768x768,20,20,0
fcfs,0.125,57,456.2669,566.1934,577.2447,120.9778,109.9265,11.0513,1024x1024,25,25,0
fcfs,0.125,58,464.268,577.2453,582.0229,117.7549,112.9773,4.7775,768x768,20,20,0
fcfs,0.125,59,472.2682,582.0233,586.8017,114.5334,109.7551,4.7783,768x768,20,20,0
fcfs,0.125,60,480.2722,586.8022,622.714,142.4418,106.53,35.9118,1536x1536,35,35,0
fcfs,0.125,61,488.2752,622.7146,633.7748,145.4996,134.4394,11.0601,1024x1024,25,25,0
fcfs,0.125,62,496.2774,633.7754,644.8251,148.5477,137.498,11.0497,1024x1024,25,25,0
fcfs,0.125,63,504.278,644.8255,655.8723,151.5944,140.5476,11.0468,1024x1024,25,25,0
fcfs,0.125,64,512.2881,655.8731,666.921,154.6329,143.5849,11.0479,1024x1024,25,25,0
fcfs,0.125,65,520.2941,666.9219,677.9758,157.6816,146.6278,11.0539,1024x1024,25,25,0
fcfs,0.125,66,528.3131,677.9767,682.7548,154.4417,149.6636,4.7781,768x768,20,20,0
fcfs,0.125,67,536.3134,682.7559,685.2461,148.9327,146.4424,2.4902,512x512,20,20,0
fcfs,0.125,68,544.3122,685.247,690.025,145.7128,140.9348,4.778,768x768,20,20,0
fcfs,0.125,69,552.316,690.0255,694.8022,142.4862,137.7096,4.7766,768x768,20,20,0
fcfs,0.125,70,560.3229,694.8029,699.5842,139.2614,134.48,4.7813,768x768,20,20,0
fcfs,0.125,71,568.3215,699.5849,735.4884,167.1669,131.2634,35.9035,1536x1536,35,35,0
fcfs,0.125,72,576.3334,735.4892,771.3902,195.0568,159.1559,35.901,1536x1536,35,35,0
fcfs,0.125,73,584.3321,771.3906,776.17,191.8379,187.0585,4.7794,768x768,20,20,0
fcfs,0.125,74,592.3335,776.1711,787.2243,194.8908,183.8376,11.0532,1024x1024,25,25,0
fcfs,0.125,75,600.3426,787.2253,792.0014,191.6588,186.8826,4.7761,768x768,20,20,0
fcfs,0.125,76,608.351,792.0022,827.9413,219.5903,183.6512,35.9391,1536x1536,35,35,0
fcfs,0.125,77,616.3643,827.9423,838.9992,222.6349,211.5779,11.057,1024x1024,25,25,0
fcfs,0.125,78,624.6399,838.9996,843.7746,219.1347,214.3598,4.775,768x768,20,20,0
fcfs,0.125,79,632.3748,843.775,848.5706,216.1958,211.4002,4.7956,768x768,20,20,0
fcfs,0.125,80,640.3735,848.5713,859.6409,219.2675,208.1979,11.0696,1024x1024,25,25,0
fcfs,0.125,81,648.3757,859.6414,864.4236,216.0479,211.2656,4.7822,768x768,20,20,0
fcfs,0.125,82,656.7133,864.4244,875.4889,218.7756,207.7111,11.0645,1024x1024,25,25,0
fcfs,0.125,83,664.3899,875.4894,911.4402,247.0503,211.0996,35.9508,1536x1536,35,35,0
fcfs,0.125,84,672.3935,911.4408,916.2288,243.8353,239.0473,4.788,768x768,20,20,0
fcfs,0.125,85,680.3949,916.2294,921.0125,240.6176,235.8346,4.7831,768x768,20,20,0
fcfs,0.125,86,688.3972,921.0132,956.9441,268.5469,232.616,35.931,1536x1536,35,35,0
fcfs,0.125,87,696.3978,956.9449,968.013,271.6151,260.547,11.0681,1024x1024,25,25,0
fcfs,0.125,88,704.4035,968.0137,970.5039,266.1004,263.6102,2.4902,512x512,20,20,0
fcfs,0.125,89,712.4074,970.5045,972.9958,260.5884,258.0971,2.4914,512x512,20,20,0
fcfs,0.125,90,720.4169,972.9963,975.489,255.0722,252.5794,2.4928,512x512,20,20,0
fcfs,0.125,91,728.4263,975.4895,986.5703,258.144,247.0632,11.0808,1024x1024,25,25,0
fcfs,0.125,92,736.9384,986.5707,997.6455,260.7071,249.6323,11.0748,1024x1024,25,25,0
fcfs,0.125,93,744.4385,997.6459,1008.7269,264.2885,253.2074,11.081,1024x1024,25,25,0
fcfs,0.125,94,752.4505,1008.7273,1011.2359,258.7854,256.2768,2.5086,512x512,20,20,0
fcfs,0.125,95,760.4911,1011.2362,1016.0453,255.5542,250.7451,4.8091,768x768,20,20,0
fcfs,0.125,96,768.4639,1016.0457,1052.031,283.5671,247.5818,35.9853,1536x1536,35,35,0
fcfs,0.125,97,776.6975,1052.0314,1063.1049,286.4074,275.3339,11.0735,1024x1024,25,25,0
fcfs,0.125,98,784.4714,1063.1052,1099.0071,314.5357,278.6338,35.9019,1536x1536,35,35,0
fcfs,0.125,99,792.4683,1099.0074,1134.9059,342.4376,306.539,35.8986,1536x1536,35,35,0
