algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
p95_bucket_sjf_norm,0.05,44,880.3143,880.3149,882.8414,2.5271,0.0006,2.5265,512x512,20,20,1
p95_bucket_sjf_norm,0.05,45,900.3176,900.3189,905.1105,4.7929,0.0013,4.7916,768x768,20,20,1
p95_bucket_sjf_norm,0.05,46,920.3262,920.3273,922.8179,2.4917,0.0011,2.4906,512x512,20,20,1
p95_bucket_sjf_norm,0.05,47,940.3291,940.3299,945.1284,4.7993,0.0009,4.7984,768x768,20,20,1
p95_bucket_sjf_norm,0.05,48,960.3381,960.339,971.3738,11.0358,0.0009,11.0349,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,49,980.3428,980.3437,985.1395,4.7967,0.0009,4.7959,768x768,20,20,1
p95_bucket_sjf_norm,0.05,50,1000.3525,1000.3534,1005.1531,4.8006,0.0009,4.7998,768x768,20,20,1
p95_bucket_sjf_norm,0.05,51,1020.3629,1020.3638,1025.1493,4.7864,0.0009,4.7855,768x768,20,20,1
p95_bucket_sjf_norm,0.05,52,1040.3717,1040.3729,1045.1754,4.8037,0.0013,4.8024,768x768,20,20,1
p95_bucket_sjf_norm,0.05,53,1060.3827,1060.3836,1096.2263,35.8436,0.0009,35.8427,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,54,1080.4016,1096.2266,1107.2927,26.891,15.825,11.0661,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,55,1100.4036,1107.293,1118.3576,17.954,6.8894,11.0646,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,56,1120.4069,1120.4076,1125.211,4.8041,0.0007,4.8034,768x768,20,20,1
p95_bucket_sjf_norm,0.05,57,1140.4138,1140.4147,1151.4695,11.0558,0.0009,11.0549,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,58,1160.4176,1160.4186,1165.2318,4.8142,0.0011,4.8131,768x768,20,20,1
p95_bucket_sjf_norm,0.05,59,1180.4259,1180.4268,1185.2152,4.7893,0.0008,4.7885,768x768,20,20,1
p95_bucket_sjf_norm,0.05,60,1200.4372,1200.4382,1236.2958,35.8586,0.001,35.8576,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,61,1220.4575,1236.2962,1247.3619,26.9043,15.8386,11.0657,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,62,1240.461,1247.3622,1258.4205,17.9596,6.9012,11.0583,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,63,1260.4589,1260.4599,1271.5518,11.0929,0.0009,11.092,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,64,1280.4639,1280.4647,1291.5167,11.0527,0.0008,11.052,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,65,1300.4669,1300.4677,1311.5518,11.0849,0.0008,11.0841,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,66,1320.4708,1320.4714,1325.2719,4.8011,0.0007,4.8005,768x768,20,20,1
p95_bucket_sjf_norm,0.05,67,1340.4811,1340.4817,1342.9861,2.505,0.0007,2.5044,512x512,20,20,1
p95_bucket_sjf_norm,0.05,68,1360.4818,1360.4825,1365.2817,4.8,0.0007,4.7993,768x768,20,20,1
p95_bucket_sjf_norm,0.05,69,1380.4921,1380.4929,1385.2699,4.7779,0.0009,4.777,768x768,20,20,1
p95_bucket_sjf_norm,0.05,70,1400.5018,1400.5027,1405.3121,4.8103,0.001,4.8094,768x768,20,20,1
p95_bucket_sjf_norm,0.05,71,1420.5141,1420.5149,1456.3633,35.8492,0.0008,35.8484,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,73,1460.5346,1466.958,1472.1481,11.6135,6.4234,5.1902,768x768,20,20,1
p95_bucket_sjf_norm,0.05,72,1440.5333,1456.3637,1497.1054,56.5721,15.8304,40.7417,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,74,1480.5383,1497.1058,1508.1806,27.6423,16.5674,11.0748,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,75,1500.5388,1508.1809,1512.9652,12.4265,7.6421,4.7843,768x768,20,20,1
p95_bucket_sjf_norm,0.05,76,1520.544,1520.5446,1556.5631,36.0191,0.0007,36.0184,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,77,1540.5561,1556.5634,1568.2077,27.6516,16.0073,11.6443,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,78,1560.5541,1568.208,1573.006,12.4519,7.6539,4.798,768x768,20,20,1
p95_bucket_sjf_norm,0.05,79,1580.5606,1580.5617,1585.3872,4.8266,0.0011,4.8255,768x768,20,20,1
p95_bucket_sjf_norm,0.05,80,1600.5722,1600.573,1611.6321,11.0599,0.0007,11.0591,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,81,1620.5755,1620.5768,1625.3589,4.7834,0.0013,4.7821,768x768,20,20,1
p95_bucket_sjf_norm,0.05,82,1640.58,1640.5809,1651.6449,11.0649,0.0009,11.064,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,84,1680.5962,1682.1284,1687.3097,6.7135,1.5322,5.1813,768x768,20,20,1
p95_bucket_sjf_norm,0.05,83,1660.5846,1660.5854,1701.2756,40.691,0.0008,40.6901,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,85,1700.6052,1701.2759,1706.0877,5.4825,0.6707,4.8118,768x768,20,20,1
p95_bucket_sjf_norm,0.05,86,1720.6081,1720.609,1756.5346,35.9265,0.001,35.9256,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,87,1740.6277,1756.5349,1767.6185,26.9908,15.9072,11.0836,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,88,1760.6271,1767.6188,1770.1075,9.4804,6.9917,2.4887,512x512,20,20,1
p95_bucket_sjf_norm,0.05,89,1780.6371,1780.6379,1783.1645,2.5274,0.0008,2.5266,512x512,20,20,1
p95_bucket_sjf_norm,0.05,90,1800.6478,1800.6486,1803.1451,2.4973,0.0008,2.4965,512x512,20,20,1
p95_bucket_sjf_norm,0.05,91,1820.6509,1820.6518,1831.7137,11.0628,0.0009,11.0619,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,92,1840.6563,1840.6577,1851.7163,11.06,0.0014,11.0586,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,93,1860.6578,1860.6586,1871.7143,11.0565,0.0008,11.0557,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,94,1880.6638,1880.6644,1883.1952,2.5315,0.0006,2.5309,512x512,20,20,1
p95_bucket_sjf_norm,0.05,95,1900.676,1900.6769,1905.4711,4.7951,0.0009,4.7942,768x768,20,20,1
p95_bucket_sjf_norm,0.05,96,1920.6875,1920.6889,1956.5488,35.8613,0.0013,35.8599,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,97,1940.7077,1956.5491,1967.6229,26.9151,15.8414,11.0738,1024x1024,25,25,1
p95_bucket_sjf_norm,0.05,98,1960.7077,1967.6231,2003.5615,42.8538,6.9154,35.9384,1536x1536,35,35,3
p95_bucket_sjf_norm,0.05,99,1980.719,2003.5619,2039.5404,58.8215,22.8429,35.9785,1536x1536,35,35,3
