algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
p95_bucket_sjf,0.075,25,333.4312,355.9829,360.7572,27.326,22.5517,4.7743,768x768,20,20,1
p95_bucket_sjf,0.075,26,346.7781,360.7575,363.242,16.4639,13.9794,2.4845,512x512,20,20,1
p95_bucket_sjf,0.075,27,360.1165,363.2423,365.7273,5.6108,3.1257,2.485,512x512,20,20,1
p95_bucket_sjf,0.075,28,373.4511,373.4518,384.5015,11.0504,0.0007,11.0498,1024x1024,25,25,1
p95_bucket_sjf,0.075,29,386.7849,386.7855,397.829,11.0441,0.0006,11.0435,1024x1024,25,25,1
p95_bucket_sjf,0.075,30,400.1199,400.1207,411.1783,11.0585,0.0008,11.0577,1024x1024,25,25,1
p95_bucket_sjf,0.075,31,413.454,413.4548,424.5346,11.0806,0.0008,11.0798,1024x1024,25,25,1
p95_bucket_sjf,0.075,32,426.7892,426.79,437.8497,11.0605,0.0008,11.0596,1024x1024,25,25,1
p95_bucket_sjf,0.075,33,440.1243,440.1251,476.0415,35.9172,0.0008,35.9164,1536x1536,35,35,3
p95_bucket_sjf,0.075,34,453.4724,476.042,480.8184,27.346,22.5696,4.7764,768x768,20,20,1
p95_bucket_sjf,0.075,35,466.8165,480.8187,491.8653,25.0489,14.0022,11.0467,1024x1024,25,25,1
p95_bucket_sjf,0.075,36,480.1531,491.8657,502.9131,22.76,11.7126,11.0474,1024x1024,25,25,1
p95_bucket_sjf,0.075,37,493.4869,502.9134,513.9493,20.4625,9.4266,11.0359,1024x1024,25,25,1
p95_bucket_sjf,0.075,39,520.1606,524.5432,535.9754,15.8148,4.3826,11.4322,1024x1024,25,25,1
p95_bucket_sjf,0.075,40,533.4968,546.5437,557.9637,24.4669,13.0469,11.42,1024x1024,25,25,1
p95_bucket_sjf,0.075,38,506.8256,513.9496,571.8247,64.9992,7.124,57.8751,1536x1536,35,35,3
p95_bucket_sjf,0.075,41,546.8351,571.825,574.3084,27.4733,24.9899,2.4834,512x512,20,20,1
p95_bucket_sjf,0.075,42,560.1693,574.3089,579.0698,18.9004,14.1396,4.7609,768x768,20,20,1
p95_bucket_sjf,0.075,43,573.789,579.07,583.8282,10.0391,5.281,4.7581,768x768,20,20,1
p95_bucket_sjf,0.075,44,586.8525,586.8533,589.3682,2.5158,0.0008,2.515,512x512,20,20,1
p95_bucket_sjf,0.075,45,600.1946,600.1951,604.9803,4.7857,0.0005,4.7852,768x768,20,20,1
p95_bucket_sjf,0.075,46,613.5305,613.5314,616.0263,2.4958,0.0009,2.4949,512x512,20,20,1
p95_bucket_sjf,0.075,47,626.8691,626.8699,631.6284,4.7593,0.0008,4.7585,768x768,20,20,1
p95_bucket_sjf,0.075,48,640.2061,640.2069,651.233,11.0269,0.0008,11.0261,1024x1024,25,25,1
p95_bucket_sjf,0.075,49,653.5402,653.5414,658.3308,4.7907,0.0012,4.7894,768x768,20,20,1
p95_bucket_sjf,0.075,50,666.8775,666.8781,671.6515,4.774,0.0007,4.7733,768x768,20,20,1
p95_bucket_sjf,0.075,51,680.2157,680.2165,684.9792,4.7635,0.0008,4.7627,768x768,20,20,1
p95_bucket_sjf,0.075,52,693.551,693.5516,698.3171,4.7661,0.0006,4.7655,768x768,20,20,1
p95_bucket_sjf,0.075,53,706.8885,706.8891,742.7003,35.8118,0.0006,35.8112,1536x1536,35,35,3
p95_bucket_sjf,0.075,54,720.2232,742.7006,753.7261,33.5029,22.4774,11.0255,1024x1024,25,25,1
p95_bucket_sjf,0.075,55,733.5799,753.7265,764.7423,31.1624,20.1466,11.0158,1024x1024,25,25,1
p95_bucket_sjf,0.075,56,746.9047,764.7426,769.5104,22.6058,17.8379,4.7679,768x768,20,20,1
p95_bucket_sjf,0.075,57,760.2446,769.5108,780.5663,20.3217,9.2662,11.0555,1024x1024,25,25,1
p95_bucket_sjf,0.075,58,773.5786,780.5668,785.3311,11.7525,6.9881,4.7644,768x768,20,20,1
p95_bucket_sjf,0.075,59,786.9135,786.9143,791.6745,4.761,0.0008,4.7602,768x768,20,20,1
p95_bucket_sjf,0.075,60,800.2503,800.2511,836.1203,35.87,0.0008,35.8693,1536x1536,35,35,3
p95_bucket_sjf,0.075,61,813.5982,836.1206,847.1518,33.5536,22.5225,11.0312,1024x1024,25,25,1
p95_bucket_sjf,0.075,62,826.944,847.1522,858.1845,31.2405,20.2082,11.0324,1024x1024,25,25,1
p95_bucket_sjf,0.075,63,840.2783,858.1849,869.204,28.9257,17.9065,11.0191,1024x1024,25,25,1
p95_bucket_sjf,0.075,64,853.614,869.2043,880.2287,26.6148,15.5903,11.0245,1024x1024,25,25,1
p95_bucket_sjf,0.075,65,866.951,880.2291,891.256,24.305,13.2781,11.0269,1024x1024,25,25,1
p95_bucket_sjf,0.075,66,880.2952,891.2563,896.0192,15.724,10.9611,4.763,768x768,20,20,1
p95_bucket_sjf,0.075,67,893.6278,896.0195,898.4998,4.872,2.3917,2.4802,512x512,20,20,1
p95_bucket_sjf,0.075,68,906.965,906.9663,911.7495,4.7846,0.0014,4.7832,768x768,20,20,1
p95_bucket_sjf,0.075,69,920.3033,920.3042,925.0805,4.7772,0.0008,4.7763,768x768,20,20,1
p95_bucket_sjf,0.075,70,933.6402,933.6411,938.4153,4.7752,0.0009,4.7743,768x768,20,20,1
p95_bucket_sjf,0.075,71,946.9753,946.9761,982.7912,35.8159,0.0008,35.8151,1536x1536,35,35,3
p95_bucket_sjf,0.075,73,973.66,993.3827,998.5486,24.8886,19.7227,5.1659,768x768,20,20,1
p95_bucket_sjf,0.075,74,986.9962,998.549,1009.5756,22.5795,11.5529,11.0266,1024x1024,25,25,1
p95_bucket_sjf,0.075,75,1000.3313,1020.1435,1025.3058,24.9745,19.8122,5.1622,768x768,20,20,1
p95_bucket_sjf,0.075,72,960.3123,982.7916,1039.1903,78.878,22.4793,56.3987,1536x1536,35,35,3
p95_bucket_sjf,0.075,78,1041.0504,1049.777,1054.9421,13.8917,8.7265,5.1652,768x768,20,20,1
p95_bucket_sjf,0.075,77,1027.0033,1054.9426,1065.9728,38.9695,27.9393,11.0302,1024x1024,25,25,1
p95_bucket_sjf,0.075,79,1053.6935,1076.545,1081.7128,28.0193,22.8514,5.1678,768x768,20,20,1
p95_bucket_sjf,0.075,76,1013.6697,1039.1906,1095.585,81.9153,25.5209,56.3944,1536x1536,35,35,3
p95_bucket_sjf,0.075,80,1067.0275,1095.5853,1106.6208,39.5932,28.5578,11.0354,1024x1024,25,25,1
p95_bucket_sjf,0.075,81,1080.3674,1106.6211,1111.3914,31.024,26.2537,4.7703,768x768,20,20,1
p95_bucket_sjf,0.075,82,1093.7094,1111.3917,1122.4207,28.7113,17.6823,11.029,1024x1024,25,25,1
p95_bucket_sjf,0.075,84,1120.3838,1133.0098,1138.1757,17.7919,12.6259,5.1659,768x768,20,20,1
p95_bucket_sjf,0.075,83,1107.3107,1122.421,1163.0249,55.7142,15.1103,40.6038,1536x1536,35,35,3
p95_bucket_sjf,0.075,85,1133.7231,1163.0253,1167.7915,34.0684,29.3022,4.7662,768x768,20,20,1
p95_bucket_sjf,0.075,87,1160.3953,1178.3912,1189.831,29.4357,17.9959,11.4398,1024x1024,25,25,1
p95_bucket_sjf,0.075,88,1173.729,1200.4043,1203.288,29.5591,26.6753,2.8837,512x512,20,20,1
p95_bucket_sjf,0.075,86,1147.0604,1167.7919,1217.175,70.1147,20.7315,49.3831,1536x1536,35,35,3
p95_bucket_sjf,0.075,89,1187.0728,1217.1753,1219.6584,32.5856,30.1025,2.4831,512x512,20,20,1
p95_bucket_sjf,0.075,90,1200.4158,1219.6587,1222.1389,21.7231,19.2429,2.4801,512x512,20,20,1
p95_bucket_sjf,0.075,91,1213.7497,1222.1392,1233.1546,19.4049,8.3895,11.0154,1024x1024,25,25,1
p95_bucket_sjf,0.075,92,1227.0859,1233.155,1244.1666,17.0806,6.069,11.0116,1024x1024,25,25,1
p95_bucket_sjf,0.075,93,1240.4211,1244.1668,1255.1941,14.773,3.7457,11.0273,1024x1024,25,25,1
p95_bucket_sjf,0.075,94,1253.7591,1255.1944,1257.6723,3.9132,1.4353,2.4779,512x512,20,20,1
p95_bucket_sjf,0.075,95,1267.0979,1267.0985,1271.8875,4.7896,0.0007,4.7889,768x768,20,20,1
p95_bucket_sjf,0.075,96,1280.4343,1280.4351,1316.268,35.8337,0.0008,35.8329,1536x1536,35,35,3
p95_bucket_sjf,0.075,97,1293.774,1316.2684,1327.29,33.516,22.4944,11.0216,1024x1024,25,25,1
p95_bucket_sjf,0.075,98,1307.1204,1327.2904,1363.1161,55.9957,20.1701,35.8256,1536x1536,35,35,3
p95_bucket_sjf,0.075,99,1320.4575,1363.1164,1398.9398,78.4824,42.6589,35.8235,1536x1536,35,35,3
