algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
size_bucket_sjf_aging_no_preempt,0.05,69,1380.4818,1380.4824,1385.2592,4.7774,0.0006,4.7768,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,70,1400.49,1400.4906,1405.2594,4.7694,0.0006,4.7688,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,71,1420.4978,1420.4983,1456.3757,35.8779,0.0005,35.8775,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,72,1440.5177,1456.376,1492.296,51.7783,15.8583,35.92,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,73,1460.5183,1492.2964,1497.082,36.5638,31.7782,4.7856,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,74,1480.5253,1497.0823,1508.1488,27.6235,16.557,11.0665,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,75,1500.5276,1508.1491,1512.9322,12.4046,7.6215,4.7831,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,76,1520.5315,1520.532,1556.4493,35.9177,0.0005,35.9172,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,77,1540.5468,1556.4495,1567.5186,26.9718,15.9028,11.0691,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,78,1560.5479,1567.5189,1572.2957,11.7478,6.9709,4.7768,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,79,1580.5523,1580.5534,1585.3706,4.8183,0.0011,4.8172,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,80,1600.5634,1600.564,1611.6179,11.0545,0.0006,11.0539,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,81,1620.5677,1620.5684,1625.3576,4.79,0.0007,4.7892,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,82,1640.5779,1640.5788,1651.6404,11.0625,0.0009,11.0616,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,83,1660.5824,1660.5832,1696.4681,35.8857,0.0008,35.8849,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,84,1680.596,1696.4684,1701.2508,20.6548,15.8724,4.7824,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,85,1700.5978,1701.2511,1706.0296,5.4318,0.6533,4.7785,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,86,1720.615,1720.6158,1756.5128,35.8978,0.0008,35.897,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,87,1740.6264,1756.5131,1767.5733,26.9469,15.8868,11.0601,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,88,1760.6274,1767.5736,1770.0611,9.4338,6.9462,2.4876,512x512,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,89,1780.6337,1780.6344,1783.1629,2.5292,0.0007,2.5285,512x512,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,90,1800.6463,1800.647,1803.1473,2.501,0.0008,2.5002,512x512,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,91,1820.6487,1820.6497,1831.6965,11.0478,0.001,11.0468,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,92,1840.6503,1840.6513,1851.713,11.0627,0.001,11.0617,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,93,1860.6548,1860.6556,1871.7132,11.0585,0.0008,11.0577,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,94,1880.6569,1880.6579,1883.1555,2.4986,0.001,2.4976,512x512,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,95,1900.6713,1900.672,1905.4639,4.7926,0.0008,4.7919,768x768,20,20,0
size_bucket_sjf_aging_no_preempt,0.05,96,1920.6802,1920.6808,1956.5394,35.8593,0.0007,35.8586,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,97,1940.6993,1956.5397,1967.6013,26.9019,15.8404,11.0616,1024x1024,25,25,0
size_bucket_sjf_aging_no_preempt,0.05,98,1960.6997,1967.6016,2003.5533,42.8536,6.9019,35.9517,1536x1536,35,35,0
size_bucket_sjf_aging_no_preempt,0.05,99,1980.7148,2003.5538,2039.492,58.7772,22.839,35.9382,1536x1536,35,35,0
