algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
size_bucket_sjf_aging,0.05,38,760.2598,760.2605,796.1969,35.9371,0.0007,35.9364,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,39,780.2729,796.1973,807.2687,26.9958,15.9244,11.0714,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,40,800.2724,807.269,818.3329,18.0605,6.9966,11.0639,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,41,820.2761,820.2769,822.7811,2.505,0.0008,2.5042,512x512,20,20,1
size_bucket_sjf_aging,0.05,42,840.2825,840.2833,845.0885,4.8061,0.0008,4.8052,768x768,20,20,1
size_bucket_sjf_aging,0.05,43,860.293,860.2938,865.0967,4.8037,0.0008,4.8029,768x768,20,20,1
size_bucket_sjf_aging,0.05,44,880.303,880.3039,882.8339,2.5308,0.0008,2.53,512x512,20,20,1
size_bucket_sjf_aging,0.05,45,900.3046,900.3054,905.0988,4.7941,0.0008,4.7933,768x768,20,20,1
size_bucket_sjf_aging,0.05,46,920.317,920.3179,922.8112,2.4942,0.0009,2.4933,512x512,20,20,1
size_bucket_sjf_aging,0.05,47,940.3183,940.3195,945.1309,4.8125,0.0012,4.8113,768x768,20,20,1
size_bucket_sjf_aging,0.05,48,960.3294,960.3301,971.3792,11.0498,0.0006,11.0491,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,49,980.3338,980.335,985.1191,4.7852,0.0011,4.7841,768x768,20,20,1
size_bucket_sjf_aging,0.05,50,1000.342,1000.3429,1005.153,4.811,0.0008,4.8102,768x768,20,20,1
size_bucket_sjf_aging,0.05,51,1020.3525,1020.3533,1025.1451,4.7926,0.0008,4.7918,768x768,20,20,1
size_bucket_sjf_aging,0.05,52,1040.3587,1040.3595,1045.17,4.8113,0.0008,4.8105,768x768,20,20,1
size_bucket_sjf_aging,0.05,53,1060.3677,1060.3684,1096.2716,35.904,0.0008,35.9032,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,54,1080.3857,1096.2719,1107.3494,26.9637,15.8862,11.0775,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,55,1100.385,1107.3498,1118.4353,18.0504,6.9648,11.0855,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,56,1120.3884,1120.3893,1125.1844,4.796,0.0008,4.7951,768x768,20,20,1
size_bucket_sjf_aging,0.05,57,1140.3938,1140.3945,1151.4783,11.0845,0.0007,11.0837,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,58,1160.3965,1160.3973,1165.2057,4.8092,0.0008,4.8084,768x768,20,20,1
size_bucket_sjf_aging,0.05,59,1180.4056,1180.4064,1185.2048,4.7992,0.0008,4.7983,768x768,20,20,1
size_bucket_sjf_aging,0.05,60,1200.4161,1200.4167,1236.311,35.895,0.0007,35.8943,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,61,1220.4367,1236.3113,1247.4017,26.965,15.8746,11.0904,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,62,1240.4364,1247.402,1258.4677,18.0314,6.9657,11.0657,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,63,1260.4398,1260.4406,1271.5589,11.1192,0.0009,11.1183,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,64,1280.4453,1280.4461,1291.5396,11.0943,0.0008,11.0935,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,65,1300.448,1300.4489,1311.5191,11.071,0.0008,11.0702,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,66,1320.4499,1320.4507,1325.2568,4.8069,0.0008,4.8061,768x768,20,20,1
size_bucket_sjf_aging,0.05,67,1340.4579,1340.4587,1342.9722,2.5143,0.0008,2.5135,512x512,20,20,1
size_bucket_sjf_aging,0.05,68,1360.4607,1360.4615,1365.2421,4.7814,0.0008,4.7806,768x768,20,20,1
size_bucket_sjf_aging,0.05,69,1380.4722,1380.473,1385.2858,4.8136,0.0008,4.8127,768x768,20,20,1
size_bucket_sjf_aging,0.05,70,1400.4809,1400.4816,1405.2678,4.7869,0.0006,4.7863,768x768,20,20,1
size_bucket_sjf_aging,0.05,71,1420.4905,1420.4917,1456.4277,35.9372,0.0012,35.936,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,73,1460.5111,1467.0231,1472.2091,11.6981,6.512,5.186,768x768,20,20,1
size_bucket_sjf_aging,0.05,72,1440.5121,1456.4281,1497.1602,56.6481,15.916,40.7321,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,74,1480.5181,1497.1606,1508.2308,27.7127,16.6424,11.0702,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,75,1500.5161,1508.2311,1513.0113,12.4952,7.715,4.7802,768x768,20,20,1
size_bucket_sjf_aging,0.05,76,1520.523,1520.5239,1556.5008,35.9778,0.0008,35.977,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,77,1540.5319,1556.5012,1567.5657,27.0338,15.9694,11.0644,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,78,1560.5344,1567.5659,1572.3511,11.8167,7.0316,4.7852,768x768,20,20,1
size_bucket_sjf_aging,0.05,79,1580.5377,1580.5386,1585.3253,4.7876,0.0008,4.7867,768x768,20,20,1
size_bucket_sjf_aging,0.05,80,1600.5473,1600.5483,1611.6208,11.0735,0.0009,11.0725,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,81,1620.5505,1620.5514,1625.3467,4.7961,0.0008,4.7953,768x768,20,20,1
size_bucket_sjf_aging,0.05,82,1640.5598,1640.5604,1651.6105,11.0507,0.0006,11.0501,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,83,1660.5643,1660.5655,1696.472,35.9077,0.0012,35.9065,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,84,1680.5774,1696.4723,1701.2589,20.6815,15.8949,4.7866,768x768,20,20,1
size_bucket_sjf_aging,0.05,85,1700.5784,1701.2592,1706.0361,5.4577,0.6808,4.7769,768x768,20,20,1
size_bucket_sjf_aging,0.05,86,1720.5904,1720.5912,1756.5309,35.9405,0.0008,35.9397,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,87,1740.61,1756.5313,1767.5992,26.9892,15.9213,11.0679,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,88,1760.6106,1767.5995,1770.089,9.4784,6.9889,2.4895,512x512,20,20,1
size_bucket_sjf_aging,0.05,89,1780.6184,1780.6193,1783.1215,2.5031,0.0008,2.5023,512x512,20,20,1
size_bucket_sjf_aging,0.05,90,1800.6291,1800.6298,1803.1455,2.5165,0.0008,2.5157,512x512,20,20,1
size_bucket_sjf_aging,0.05,91,1820.632,1820.6327,1831.6827,11.0507,0.0007,11.05,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,92,1840.635,1840.6356,1851.6862,11.0513,0.0006,11.0507,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,93,1860.6361,1860.637,1871.7134,11.0773,0.0009,11.0764,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,94,1880.6379,1880.6387,1883.1545,2.5165,0.0007,2.5158,512x512,20,20,1
size_bucket_sjf_aging,0.05,95,1900.6505,1900.6513,1905.4548,4.8043,0.0008,4.8035,768x768,20,20,1
size_bucket_sjf_aging,0.05,96,1920.6623,1920.6631,1956.5459,35.8835,0.0008,35.8828,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,97,1940.6821,1956.5462,1967.6086,26.9265,15.8641,11.0624,1024x1024,25,25,1
size_bucket_sjf_aging,0.05,98,1960.6819,1967.6089,2003.5679,42.886,6.927,35.9589,1536x1536,35,35,3
size_bucket_sjf_aging,0.05,99,1980.6929,2003.5682,2039.5431,58.8502,22.8753,35.9749,1536x1536,35,35,3
