algorithm,rps,request_id,arrival_time,start_time,finish_time,latency,waiting_time,service_time,size,steps,executed_steps,dispatch_epoch
sjf_aging,0.125,55,440.1974,526.9267,537.9543,97.7569,86.7293,11.0276,1024x1024,25,25,1
sjf_aging,0.125,57,456.2059,537.955,548.9869,92.781,81.7491,11.0319,1024x1024,25,25,1
sjf_aging,0.125,61,488.2287,548.9874,560.0164,71.7878,60.7587,11.029,1024x1024,25,25,1
sjf_aging,0.125,67,536.2448,560.0167,562.4992,26.2544,23.772,2.4824,512x512,20,20,1
sjf_aging,0.125,66,528.242,562.4998,567.2648,39.0228,34.2578,4.765,768x768,20,20,1
sjf_aging,0.125,62,496.2378,567.2651,578.3053,82.0675,71.0273,11.0402,1024x1024,25,25,1
sjf_aging,0.125,68,544.2468,578.3056,583.0746,38.8278,34.0588,4.769,768x768,20,20,1
sjf_aging,0.125,63,504.2367,583.0751,594.1113,89.8746,78.8384,11.0362,1024x1024,25,25,1
sjf_aging,0.125,69,552.2489,594.1119,598.8836,46.6347,41.863,4.7717,768x768,20,20,1
sjf_aging,0.125,64,512.2393,598.8844,609.9187,97.6794,86.6451,11.0344,1024x1024,25,25,1
sjf_aging,0.125,70,560.7732,609.919,614.6873,53.9141,49.1458,4.7682,768x768,20,20,1
sjf_aging,0.125,65,520.242,614.6876,625.7202,105.4782,94.4456,11.0326,1024x1024,25,25,1
sjf_aging,0.125,73,584.2597,625.7208,630.4849,46.2252,41.4611,4.7641,768x768,20,20,1
sjf_aging,0.125,53,424.2024,630.4856,666.3335,242.1312,206.2832,35.848,1536x1536,35,35,3
sjf_aging,0.125,75,600.271,666.3339,671.0995,70.8285,66.0629,4.7656,768x768,20,20,1
sjf_aging,0.125,78,624.2914,671.1003,675.8686,51.5772,46.8089,4.7683,768x768,20,20,1
sjf_aging,0.125,79,632.2908,675.8691,680.6352,48.3443,43.5783,4.7661,768x768,20,20,1
sjf_aging,0.125,74,592.2685,680.6357,691.6666,99.3982,88.3672,11.0309,1024x1024,25,25,1
sjf_aging,0.125,81,648.3139,691.6671,696.4391,48.1252,43.3531,4.772,768x768,20,20,1
sjf_aging,0.125,77,616.2803,696.4393,707.4728,91.1925,80.159,11.0335,1024x1024,25,25,1
sjf_aging,0.125,84,672.325,707.4735,712.2397,39.9147,35.1484,4.7662,768x768,20,20,1
sjf_aging,0.125,60,480.2244,712.2401,748.1627,267.9383,232.0157,35.9226,1536x1536,35,35,3
sjf_aging,0.125,88,704.3422,748.1633,750.6557,46.3135,43.8211,2.4924,512x512,20,20,1
sjf_aging,0.125,85,680.3279,750.6563,755.4375,75.1096,70.3283,4.7813,768x768,20,20,1
sjf_aging,0.125,89,712.7326,755.4383,757.9302,45.1977,42.7057,2.492,512x512,20,20,1
sjf_aging,0.125,90,720.3484,757.9308,760.4201,40.0717,37.5824,2.4892,512x512,20,20,1
sjf_aging,0.125,80,640.3009,760.4208,771.5522,131.2514,120.12,11.1314,1024x1024,25,25,1
sjf_aging,0.125,82,656.3169,771.5527,782.6053,126.2884,115.2359,11.0525,1024x1024,25,25,1
sjf_aging,0.125,94,752.3724,782.6059,785.1023,32.7299,30.2335,2.4964,512x512,20,20,1
sjf_aging,0.125,87,696.3375,785.1028,796.1763,99.8388,88.7653,11.0735,1024x1024,25,25,1
sjf_aging,0.125,95,760.3749,796.1769,800.9644,40.5895,35.802,4.7875,768x768,20,20,1
sjf_aging,0.125,71,568.2574,800.9647,836.8716,268.6142,232.7073,35.9069,1536x1536,35,35,3
sjf_aging,0.125,91,728.3673,836.872,847.9304,119.563,108.5047,11.0583,1024x1024,25,25,1
sjf_aging,0.125,92,736.3613,847.9308,859.0205,122.6591,111.5694,11.0897,1024x1024,25,25,1
sjf_aging,0.125,93,744.3714,859.021,870.0514,125.6801,114.6497,11.0304,1024x1024,25,25,1
sjf_aging,0.125,72,576.2618,870.0519,905.9275,329.6657,293.7901,35.8757,1536x1536,35,35,3
sjf_aging,0.125,97,776.3827,905.9279,916.9596,140.5769,129.5453,11.0317,1024x1024,25,25,1
sjf_aging,0.125,76,608.2789,916.9603,952.8208,344.5419,308.6814,35.8605,1536x1536,35,35,3
sjf_aging,0.125,83,664.3248,952.8213,988.6865,324.3617,288.4965,35.8652,1536x1536,35,35,3
sjf_aging,0.125,86,688.3299,988.6869,1024.5462,336.2164,300.357,35.8594,1536x1536,35,35,3
sjf_aging,0.125,96,768.3805,1024.5466,1060.42,292.0395,256.1661,35.8734,1536x1536,35,35,3
sjf_aging,0.125,98,784.385,1060.4203,1096.2862,311.9012,276.0353,35.8658,1536x1536,35,35,3
sjf_aging,0.125,99,792.387,1096.2865,1132.1421,339.7551,303.8995,35.8556,1536x1536,35,35,3
